Inbound delivery created this many days after shipment,PO issued on date,Delivery entered by supplier on,PO-line-Conf type,PO-line-Conf type,Vendor,vendor name,Plant,PO Document Date,PO Document,PO Item,Confirmation Number,Confirmation Category,Created by,Purchasing Group,Responsible buyer,Delivery Created by,Created on,Lead Time Code,Confirmed Delivery Date
PO conf,6/12/2020,PO conf,451018705319ABLR9,451018705319AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,19,2,AB,220041177,531,Zhiqiang Zhou,#,09/07/2020,F2807,09/11/2020
3,6/12/2020,08/31/2020,451018705320LALR9,451018705320LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,20,2,LA,220041177,531,Zhiqiang Zhou,GELPI_PROXY,08/31/2020,F2807,09/25/2020
PO conf,6/12/2020,PO conf,451018705320ABLR9,451018705320AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,20,3,AB,220041177,531,Zhiqiang Zhou,#,09/07/2020,F2807,09/25/2020
0,6/12/2020,08/17/2020,451018705321LALR9,451018705321LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,21,1,LA,220041177,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/12/2020,PO conf,451018705321ABLR9,451018705321AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,21,2,AB,220041177,531,Zhiqiang Zhou,#,09/07/2020,F2807,09/11/2020
0,6/12/2020,08/17/2020,451018705322LALR9,451018705322LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,22,1,LA,220041177,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/12/2020,PO conf,451018705322ABLR9,451018705322AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/12/2020,4510187053,22,2,AB,220041177,531,Zhiqiang Zhou,#,09/07/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,45101873008LALR9,45101873008LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,8,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,45101873008ABLR9,45101873008AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,8,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,45101873009LALRM,45101873009LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,9,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,45101873009LALRM,45101873009LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,9,3,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,45101873009ABLRM,45101873009AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,9,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730010LALRM,451018730010LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,10,2,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730010LALRM,451018730010LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,10,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730010ABLRM,451018730010AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,10,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730011LALR9,451018730011LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,11,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730011ABLR9,451018730011AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,11,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730012LALR9,451018730012LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,12,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730012ABLR9,451018730012AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,12,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730013LALR9,451018730013LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,13,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730013ABLR9,451018730013AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,13,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730014LALRM,451018730014LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,14,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730014LALRM,451018730014LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,14,3,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730014ABLRM,451018730014AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,14,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730015LALR9,451018730015LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,15,2,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730015ABLR9,451018730015AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,15,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730016LALR9,451018730016LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,16,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730016ABLR9,451018730016AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,16,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730024LALR9,451018730024LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,24,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730024ABLR9,451018730024AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,24,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730025LALR9,451018730025LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,25,2,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730025ABLR9,451018730025AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,25,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
2,6/19/2020,08/28/2020,451018730026LALR9,451018730026LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,26,1,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/28/2020,F2807,09/23/2020
PO conf,6/19/2020,PO conf,451018730026ABLR9,451018730026AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,26,2,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/23/2020
0,6/19/2020,08/17/2020,451018730027LALR9,451018730027LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,27,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730027ABLR9,451018730027AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,27,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
2,6/19/2020,08/28/2020,451018730028LALR9,451018730028LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,28,1,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/28/2020,F2807,09/23/2020
0,6/19/2020,08/17/2020,451018730028LALR9,451018730028LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,28,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730028ABLR9,451018730028AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,28,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
PO conf,6/19/2020,PO conf,451018730028ABLR9,451018730028AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,28,5,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/23/2020
0,6/19/2020,08/17/2020,451018730029LALR9,451018730029LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,29,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730029ABLR9,451018730029AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,29,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730030LAXXX,451018730030LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,30,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730030LAXXX,451018730030LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,30,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730030ABXXX,451018730030AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,30,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730038LALR9,451018730038LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,38,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730038ABLR9,451018730038AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,38,3,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730039LALR9,451018730039LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,39,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730039LALR9,451018730039LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,39,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730039ABLR9,451018730039AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,39,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730040LALR9,451018730040LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,40,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730040LALR9,451018730040LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,40,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730040ABLR9,451018730040AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,40,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730041LALR9,451018730041LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,41,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730041LALR9,451018730041LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,41,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730041ABLR9,451018730041AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,41,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730042LALR9,451018730042LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,42,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730042LALR9,451018730042LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,42,3,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730042ABLR9,451018730042AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,42,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730043LALR9,451018730043LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,43,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730043LALR9,451018730043LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,43,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730043ABLR9,451018730043AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,43,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,6/19/2020,08/17/2020,451018730044LALR9,451018730044LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,44,2,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,08/17/2020,F2807,09/14/2020
0,6/19/2020,08/17/2020,451018730044LALR9,451018730044LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,44,3,LA,212781000,531,Zhiqiang Zhou,FDT503200228,08/17/2020,F2807,09/14/2020
PO conf,6/19/2020,PO conf,451018730044ABLR9,451018730044AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,06/19/2020,4510187300,44,4,AB,212781000,531,Zhiqiang Zhou,#,08/27/2020,F2807,09/11/2020
0,7/7/2020,08/17/2020,45101877841LAXXX,45101877841LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,1,1,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
PO conf,7/7/2020,PO conf,45101877841ABXXX,45101877841AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,1,2,AB,220041177,510,Wenjin Xu,#,08/16/2020,F1407,08/28/2020
0,7/7/2020,08/17/2020,45101877841LAXXX,45101877841LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,1,3,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
0,7/7/2020,08/17/2020,45101877841LAXXX,45101877841LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,1,4,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
0,7/7/2020,08/17/2020,45101877842LAXXX,45101877842LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,2,1,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
PO conf,7/7/2020,PO conf,45101877842ABXXX,45101877842AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,2,2,AB,220041177,510,Wenjin Xu,#,08/16/2020,F1407,08/28/2020
0,7/7/2020,08/17/2020,45101877842LAXXX,45101877842LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,2,3,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
0,7/7/2020,08/17/2020,45101877842LAXXX,45101877842LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,2,4,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
0,7/7/2020,08/17/2020,45101877843LALR7,45101877843LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,3,1,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
PO conf,7/7/2020,PO conf,45101877843ABLR7,45101877843AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,3,2,AB,220041177,510,Wenjin Xu,#,08/16/2020,F1407,08/28/2020
0,7/7/2020,08/17/2020,45101877843LALR7,45101877843LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,3,3,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
0,7/7/2020,08/17/2020,45101877843LALR7,45101877843LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,3,4,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
0,7/7/2020,08/17/2020,45101877844LALR7,45101877844LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,4,1,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
PO conf,7/7/2020,PO conf,45101877844ABLR7,45101877844AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,4,2,AB,220041177,510,Wenjin Xu,#,08/16/2020,F1407,08/28/2020
0,7/7/2020,08/17/2020,45101877844LALR7,45101877844LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/07/2020,4510187784,4,3,LA,220041177,510,Wenjin Xu,GELPI_PROXY,08/17/2020,F1407,08/31/2020
3,7/13/2020,08/02/2020,45101880826LALR6,45101880826LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/13/2020,4510188082,6,1,LA,212781000,510,Wenjin Xu,GELPI_PROXY,08/02/2020,F1200,08/11/2020
PO conf,7/13/2020,PO conf,45101880826ABLR6,45101880826AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/13/2020,4510188082,6,2,AB,212781000,510,Wenjin Xu,#,08/02/2020,F1200,08/11/2020
PO conf,7/13/2020,PO conf,45101880828ABLR6,45101880828AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/13/2020,4510188082,8,2,AB,212781000,510,Wenjin Xu,#,08/02/2020,F1200,09/14/2020
PO conf,7/13/2020,PO conf,45101880828ABLR6,45101880828AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/13/2020,4510188082,8,4,AB,212781000,510,Wenjin Xu,#,08/02/2020,F1200,09/21/2020
4,7/24/2020,09/01/2020,45101886341LALR9,45101886341LA,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/24/2020,4510188634,1,1,LA,212781000,531,Zhiqiang Zhou,GELPI_PROXY,09/01/2020,F1200,09/09/2020
PO conf,7/24/2020,PO conf,45101886341ABLR9,45101886341AB,105559,"XIAMEN TOPSTAR LIGHTING CO.,LTD",6WWC,07/24/2020,4510188634,1,2,AB,212781000,531,Zhiqiang Zhou,#,09/01/2020,F1200,09/09/2020
-3,1/9/2020,02/21/2020,45101808831LAXXX,45101808831LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,1,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,02/21/2020,F2807,03/23/2020
PO conf,1/9/2020,PO conf,45101808831ABXXX,45101808831AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,1,2,AB,GELECCLCL_BI,503,Grace Feng,#,02/18/2020,F2807,03/23/2020
-3,1/9/2020,02/21/2020,45101808832LALF9,45101808832LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,2,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,02/21/2020,F2807,03/23/2020
PO conf,1/9/2020,PO conf,45101808832ABLF9,45101808832AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,2,2,AB,GELECCLCL_BI,503,Grace Feng,#,02/18/2020,F2807,03/23/2020
-3,1/9/2020,02/21/2020,45101808833LAXXX,45101808833LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,3,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,02/21/2020,F2807,03/23/2020
PO conf,1/9/2020,PO conf,45101808833ABXXX,45101808833AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,3,2,AB,GELECCLCL_BI,503,Grace Feng,#,02/18/2020,F2807,03/23/2020
-3,1/9/2020,02/21/2020,45101808834LALF9,45101808834LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,4,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,02/21/2020,F2807,03/23/2020
PO conf,1/9/2020,PO conf,45101808834ABLF9,45101808834AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/09/2020,4510180883,4,2,AB,GELECCLCL_BI,503,Grace Feng,#,02/18/2020,F2807,03/23/2020
0,1/25/2020,04/10/2020,45101820561LAXXX,45101820561LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,1,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,1/25/2020,PO conf,45101820561ABXXX,45101820561AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,1,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
0,1/25/2020,04/10/2020,45101820562LALF9,45101820562LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,2,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,1/25/2020,PO conf,45101820562ABLF9,45101820562AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,2,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
0,1/25/2020,04/10/2020,45101820563LALF9,45101820563LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,3,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,1/25/2020,PO conf,45101820563ABLF9,45101820563AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,3,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
0,1/25/2020,04/10/2020,45101820564LALF9,45101820564LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,4,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,1/25/2020,PO conf,45101820564ABLF9,45101820564AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,4,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
0,1/25/2020,04/10/2020,45101820565LAXXX,45101820565LA,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,5,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,1/25/2020,PO conf,45101820565ABXXX,45101820565AB,107123,XIAMEN TOPSTAR NEW,6XWC,01/25/2020,4510182056,5,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
0,2/5/2020,04/10/2020,45101823451LAXXX,45101823451LA,107123,XIAMEN TOPSTAR NEW,6XWC,02/05/2020,4510182345,1,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,2/5/2020,PO conf,45101823451ABXXX,45101823451AB,107123,XIAMEN TOPSTAR NEW,6XWC,02/05/2020,4510182345,1,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
0,2/14/2020,04/10/2020,45101825421LALF9,45101825421LA,107123,XIAMEN TOPSTAR NEW,6XWC,02/14/2020,4510182542,1,1,LA,GELECCLCL_BI,503,Grace Feng,GELPI_PROXY,04/10/2020,F2807,05/08/2020
PO conf,2/14/2020,PO conf,45101825421ABLF9,45101825421AB,107123,XIAMEN TOPSTAR NEW,6XWC,02/14/2020,4510182542,1,2,AB,GELECCLCL_BI,503,Grace Feng,#,04/03/2020,F2807,05/08/2020
